Date,Ticker,Open,High,Low,Close,Volume
2025-11-25 00:00:00+01:00,^IBEX,15967.7998046875,16158.599609375,15910.2998046875,16140.900390625,0
2025-11-26 00:00:00+01:00,^IBEX,16195.099609375,16363.7998046875,16153.099609375,16361.099609375,0
2025-11-27 00:00:00+01:00,^IBEX,16373.099609375,16395.30078125,16305.900390625,16361.7998046875,0
2025-11-28 00:00:00+01:00,^IBEX,16364.7001953125,16399.30078125,16301.5,16371.599609375,0
2025-12-01 00:00:00+01:00,^IBEX,16324.5,16425.80078125,16265.099609375,16389.0,0
2025-12-02 00:00:00+01:00,^IBEX,16442.400390625,16588.5,16433.80078125,16473.099609375,0
2025-12-03 00:00:00+01:00,^IBEX,16578.400390625,16759.19921875,16578.400390625,16585.69921875,0
2025-12-04 00:00:00+01:00,^IBEX,16641.599609375,16752.80078125,16602.900390625,16746.599609375,0
2025-12-05 00:00:00+01:00,^IBEX,16789.5,16844.5,16679.900390625,16688.5,0
2025-12-08 00:00:00+01:00,^IBEX,16696.80078125,16718.69921875,16620.900390625,16712.19921875,0
2025-12-09 00:00:00+01:00,^IBEX,16735.5,16796.0,16679.80078125,16734.5,0
2025-12-10 00:00:00+01:00,^IBEX,16692.900390625,16768.19921875,16679.19921875,16762.5,0
2025-12-11 00:00:00+01:00,^IBEX,16768.400390625,16946.099609375,16699.69921875,16883.0,0
2025-12-12 00:00:00+01:00,^IBEX,16956.69921875,17032.5,16833.099609375,16854.400390625,0
2025-12-15 00:00:00+01:00,^IBEX,16990.30078125,17066.5,16975.19921875,17041.400390625,0
2025-12-16 00:00:00+01:00,^IBEX,17002.400390625,17096.5,16913.599609375,16921.900390625,0
2025-12-17 00:00:00+01:00,^IBEX,16974.599609375,17001.5,16908.80078125,16938.19921875,0
2025-12-18 00:00:00+01:00,^IBEX,16938.80078125,17143.099609375,16928.5,17132.599609375,0
2025-12-19 00:00:00+01:00,^IBEX,17139.19921875,17218.30078125,17079.099609375,17169.80078125,0
2025-12-22 00:00:00+01:00,^IBEX,17124.19921875,17186.599609375,17093.099609375,17158.0,0
2025-12-23 00:00:00+01:00,^IBEX,17130.69921875,17203.19921875,17076.099609375,17182.80078125,0
2025-12-24 00:00:00+01:00,^IBEX,17146.0,17206.5,17146.0,17172.900390625,0
2025-12-29 00:00:00+01:00,^IBEX,17167.599609375,17214.0,17140.0,17195.80078125,0
2025-12-30 00:00:00+01:00,^IBEX,17166.599609375,17384.900390625,17161.400390625,17354.900390625,0
2025-12-31 00:00:00+01:00,^IBEX,17315.400390625,17339.5,17286.099609375,17307.80078125,0
2026-01-02 00:00:00+01:00,^IBEX,17297.80078125,17501.5,17277.80078125,17492.400390625,0
2026-01-05 00:00:00+01:00,^IBEX,17568.69921875,17629.900390625,17446.69921875,17614.400390625,0
2026-01-06 00:00:00+01:00,^IBEX,17648.900390625,17739.599609375,17563.599609375,17647.099609375,0
2026-01-07 00:00:00+01:00,^IBEX,17628.5,17706.400390625,17554.099609375,17596.400390625,0
2026-01-08 00:00:00+01:00,^IBEX,17538.5,17665.5,17532.80078125,17654.69921875,0
2026-01-09 00:00:00+01:00,^IBEX,17710.0,17725.400390625,17565.900390625,17649.0,0
2026-01-12 00:00:00+01:00,^IBEX,17545.19921875,17690.30078125,17400.19921875,17673.80078125,0
2026-01-13 00:00:00+01:00,^IBEX,17717.30078125,17773.599609375,17614.69921875,17687.099609375,0
2026-01-14 00:00:00+01:00,^IBEX,17761.0,17833.5,17675.099609375,17695.69921875,0
2026-01-15 00:00:00+01:00,^IBEX,17708.900390625,17725.69921875,17611.69921875,17681.599609375,107858866
2025-01-15 00:00:00+01:00,^SSMI,11676.349609375,11797.509765625,11669.349609375,11781.740234375,23915500
2025-01-16 00:00:00+01:00,^SSMI,11792.25,11942.0,11787.83984375,11942.0,26350100
2025-01-17 00:00:00+01:00,^SSMI,11972.6796875,12003.08984375,11955.9404296875,11990.26953125,29416000
2025-01-20 00:00:00+01:00,^SSMI,11988.6201171875,12055.0,11983.25,12037.2197265625,17342300
2025-01-21 00:00:00+01:00,^SSMI,12017.4296875,12111.16015625,12017.4296875,12111.16015625,20641000
2025-01-22 00:00:00+01:00,^SSMI,12181.2900390625,12247.7998046875,12178.98046875,12207.8896484375,24331600
2025-01-23 00:00:00+01:00,^SSMI,12203.400390625,12265.400390625,12182.8798828125,12265.400390625,21975300
2025-01-24 00:00:00+01:00,^SSMI,12315.1201171875,12335.849609375,12264.759765625,12287.2802734375,24560700
2025-01-27 00:00:00+01:00,^SSMI,12247.8603515625,12441.3095703125,12228.98046875,12416.6103515625,31818400
2025-01-28 00:00:00+01:00,^SSMI,12468.98046875,12536.33984375,12449.2099609375,12455.4404296875,28657400
2025-01-29 00:00:00+01:00,^SSMI,12474.3603515625,12554.330078125,12463.8701171875,12530.3203125,23307200
2025-01-30 00:00:00+01:00,^SSMI,12543.0703125,12615.509765625,12541.76953125,12604.5400390625,27289400
2025-01-31 00:00:00+01:00,^SSMI,12664.33984375,12708.4501953125,12591.0703125,12597.08984375,34990400
2025-02-03 00:00:00+01:00,^SSMI,12411.5595703125,12558.830078125,12409.8203125,12546.76953125,29806000
2025-02-04 00:00:00+01:00,^SSMI,12557.6201171875,12557.6201171875,12442.41015625,12475.490234375,36216400
2025-02-05 00:00:00+01:00,^SSMI,12465.3701171875,12579.4404296875,12444.2197265625,12579.4404296875,27980300
2025-02-06 00:00:00+01:00,^SSMI,12616.009765625,12644.599609375,12587.51953125,12624.2001953125,23135600
2025-02-07 00:00:00+01:00,^SSMI,12623.259765625,12672.9599609375,12593.33984375,12593.33984375,24524400
2025-02-10 00:00:00+01:00,^SSMI,12589.740234375,12640.23046875,12587.0595703125,12627.83984375,20649000
2025-02-11 00:00:00+01:00,^SSMI,12629.759765625,12707.5498046875,12629.4501953125,12694.16015625,22164700
2025-02-12 00:00:00+01:00,^SSMI,12708.8701171875,12732.400390625,12617.099609375,12713.900390625,25092300
2025-02-13 00:00:00+01:00,^SSMI,12827.83984375,12951.919921875,12789.58984375,12949.0595703125,29964200
2025-02-14 00:00:00+01:00,^SSMI,12942.7099609375,12944.0595703125,12815.6298828125,12839.8701171875,27170400
2025-02-17 00:00:00+01:00,^SSMI,12845.0400390625,12881.259765625,12831.3896484375,12875.080078125,18467000
2025-02-18 00:00:00+01:00,^SSMI,12880.9296875,12909.9697265625,12825.2900390625,12893.98046875,21503600
2025-02-19 00:00:00+01:00,^SSMI,12911.080078125,12914.1796875,12756.4599609375,12798.51953125,23408000
2025-02-20 00:00:00+01:00,^SSMI,12782.51953125,12820.8798828125,12759.9296875,12808.080078125,22972700
2025-02-21 00:00:00+01:00,^SSMI,12835.4697265625,12948.599609375,12788.5,12948.599609375,37951700
2025-02-24 00:00:00+01:00,^SSMI,12951.5,13016.6396484375,12899.8095703125,12953.169921875,26455200
2025-02-25 00:00:00+01:00,^SSMI,12919.349609375,13040.3603515625,12914.1103515625,13025.009765625,34037000
2025-02-26 00:00:00+01:00,^SSMI,12994.419921875,13100.2197265625,12993.650390625,13042.509765625,38782500
2025-02-27 00:00:00+01:00,^SSMI,12957.2099609375,13026.9697265625,12921.9404296875,12958.33984375,29764900
2025-02-28 00:00:00+01:00,^SSMI,12914.25,13020.650390625,12884.26953125,13004.48046875,61420900
2025-03-03 00:00:00+01:00,^SSMI,13032.8603515625,13199.0498046875,12956.83984375,13166.6796875,30859800
2025-03-04 00:00:00+01:00,^SSMI,13099.490234375,13146.919921875,12991.8095703125,13006.740234375,38551000
2025-03-05 00:00:00+01:00,^SSMI,13081.2099609375,13161.900390625,13066.2197265625,13112.75,38270100
2025-03-06 00:00:00+01:00,^SSMI,13090.73046875,13105.01953125,12928.2197265625,13029.3896484375,36733700
2025-03-07 00:00:00+01:00,^SSMI,12953.2099609375,13110.5595703125,12889.5498046875,13076.6796875,35602700
2025-03-10 00:00:00+01:00,^SSMI,13111.0498046875,13111.2900390625,12984.080078125,13013.4501953125,34263500
2025-03-11 00:00:00+01:00,^SSMI,12959.3701171875,12965.1796875,12668.2099609375,12692.25,33451500
2025-03-12 00:00:00+01:00,^SSMI,12792.9296875,12977.759765625,12790.8701171875,12868.4296875,29658600
2025-03-13 00:00:00+01:00,^SSMI,12827.16015625,12927.7099609375,12790.1201171875,12836.1904296875,24525400
2025-03-14 00:00:00+01:00,^SSMI,12827.3701171875,12948.26953125,12784.240234375,12916.8095703125,28134200
2025-03-17 00:00:00+01:00,^SSMI,12927.509765625,13064.98046875,12917.9296875,13058.1201171875,23841800
2025-03-18 00:00:00+01:00,^SSMI,13095.25,13117.349609375,13022.3203125,13062.1103515625,26781000
2025-03-19 00:00:00+01:00,^SSMI,13022.2802734375,13071.5302734375,12996.1796875,13040.919921875,27524000
2025-03-20 00:00:00+01:00,^SSMI,13035.1201171875,13103.759765625,13005.5,13097.0498046875,33108100
2025-03-21 00:00:00+01:00,^SSMI,13043.2197265625,13077.509765625,12994.0498046875,13075.400390625,73619500
2025-03-24 00:00:00+01:00,^SSMI,13097.419921875,13110.9296875,12972.51953125,13000.240234375,20313200
2025-03-25 00:00:00+01:00,^SSMI,13035.330078125,13100.419921875,13013.150390625,13013.150390625,25872700
2025-03-26 00:00:00+01:00,^SSMI,13015.01953125,13015.990234375,12917.5400390625,12953.7998046875,22995600
2025-03-27 00:00:00+01:00,^SSMI,12804.330078125,12867.23046875,12738.009765625,12867.23046875,29515500
2025-03-28 00:00:00+01:00,^SSMI,12823.58984375,12910.26953125,12794.2001953125,12840.4296875,24981700
2025-03-31 00:00:00+02:00,^SSMI,12724.76953125,12748.73046875,12585.990234375,12598.1201171875,35218100
2025-04-01 00:00:00+02:00,^SSMI,12724.9599609375,12754.4404296875,12622.3095703125,12686.6201171875,29019400
2025-04-02 00:00:00+02:00,^SSMI,12637.9697265625,12638.3095703125,12518.7197265625,12588.3095703125,24691800
2025-04-03 00:00:00+02:00,^SSMI,12405.6796875,12442.98046875,12252.7001953125,12279.48046875,44635600
2025-04-04 00:00:00+02:00,^SSMI,12127.2998046875,12189.6396484375,11531.7900390625,11648.830078125,58651600
2025-04-07 00:00:00+02:00,^SSMI,11476.7900390625,11553.58984375,10775.830078125,11047.48046875,80194500
2025-04-08 00:00:00+02:00,^SSMI,11229.7001953125,11507.8701171875,11130.83984375,11359.1201171875,47641100
2025-04-09 00:00:00+02:00,^SSMI,11115.2998046875,11179.25,10699.66015625,10887.73046875,50329800
2025-04-10 00:00:00+02:00,^SSMI,10949.33984375,11807.7900390625,10918.240234375,11244.58984375,43825500
2025-04-11 00:00:00+02:00,^SSMI,11305.4697265625,11329.73046875,11058.83984375,11239.830078125,28879500
2025-04-14 00:00:00+02:00,^SSMI,11444.9501953125,11552.98046875,11372.0703125,11499.4599609375,28964700
2025-04-15 00:00:00+02:00,^SSMI,11473.66015625,11609.83984375,11444.900390625,11609.83984375,29593000
2025-04-16 00:00:00+02:00,^SSMI,11531.169921875,11598.6201171875,11470.7001953125,11598.6201171875,29195100
2025-04-17 00:00:00+02:00,^SSMI,11590.990234375,11660.9599609375,11521.8896484375,11660.9599609375,34187700
2025-04-22 00:00:00+02:00,^SSMI,11570.1796875,11646.3203125,11492.240234375,11646.3203125,25892600
2025-04-23 00:00:00+02:00,^SSMI,11797.48046875,11884.9599609375,11747.5302734375,11808.7099609375,33374000
2025-04-24 00:00:00+02:00,^SSMI,11798.6796875,11940.3701171875,11751.8203125,11917.58984375,25084100
2025-04-25 00:00:00+02:00,^SSMI,11982.9697265625,12013.1103515625,11922.0498046875,11942.0498046875,22570000
2025-04-28 00:00:00+02:00,^SSMI,11946.009765625,12046.9599609375,11929.8603515625,12028.25,22480700
2025-04-29 00:00:00+02:00,^SSMI,12065.7900390625,12117.849609375,12040.0595703125,12066.6904296875,22484600
2025-04-30 00:00:00+02:00,^SSMI,12117.1796875,12158.240234375,12018.0,12116.98046875,35731900
2025-05-02 00:00:00+02:00,^SSMI,12175.9697265625,12282.5498046875,12144.2197265625,12253.7900390625,28974400
2025-05-05 00:00:00+02:00,^SSMI,12260.0595703125,12318.91015625,12233.0302734375,12233.0302734375,20115000
2025-05-06 00:00:00+02:00,^SSMI,12232.759765625,12271.1396484375,12168.1396484375,12230.580078125,20205100
2025-05-07 00:00:00+02:00,^SSMI,12187.6796875,12190.580078125,12100.0703125,12113.759765625,22039200
2025-05-08 00:00:00+02:00,^SSMI,12152.5400390625,12188.8896484375,12061.7197265625,12061.7197265625,25646300
2025-05-09 00:00:00+02:00,^SSMI,12101.0,12123.0400390625,12054.419921875,12087.3203125,21352900
2025-05-12 00:00:00+02:00,^SSMI,12128.0,12219.6298828125,12020.3095703125,12219.6298828125,37356000
2025-05-13 00:00:00+02:00,^SSMI,12231.5498046875,12280.5,12144.6396484375,12165.26953125,23723800
2025-05-14 00:00:00+02:00,^SSMI,12148.669921875,12188.5302734375,12100.0595703125,12132.1904296875,23336900
2025-05-15 00:00:00+02:00,^SSMI,12086.919921875,12227.2802734375,12074.6396484375,12227.2802734375,22426100
2025-05-16 00:00:00+02:00,^SSMI,12251.2197265625,12375.48046875,12249.6796875,12335.08984375,33383500
2025-05-19 00:00:00+02:00,^SSMI,12301.9404296875,12356.76953125,12263.1796875,12356.76953125,22703300
2025-05-20 00:00:00+02:00,^SSMI,12374.16015625,12461.33984375,12329.900390625,12408.0302734375,27876700
2025-05-21 00:00:00+02:00,^SSMI,12336.8701171875,12387.9599609375,12292.1904296875,12380.3603515625,24032600
2025-05-22 00:00:00+02:00,^SSMI,12328.5703125,12336.240234375,12201.7802734375,12269.9501953125,18078500
2025-05-23 00:00:00+02:00,^SSMI,12291.3701171875,12325.0400390625,12024.349609375,12198.6904296875,26396200
2025-05-26 00:00:00+02:00,^SSMI,12305.5595703125,12340.33984375,12278.849609375,12317.0703125,11917700
2025-05-27 00:00:00+02:00,^SSMI,12296.2001953125,12379.650390625,12294.580078125,12324.7802734375,16483600
2025-05-28 00:00:00+02:00,^SSMI,12292.98046875,12305.240234375,12179.6103515625,12186.740234375,17470000
2025-05-30 00:00:00+02:00,^SSMI,12192.330078125,12315.75,12167.7001953125,12227.080078125,48355600
2025-06-02 00:00:00+02:00,^SSMI,12218.400390625,12242.51953125,12132.1904296875,12198.1796875,18554900
2025-06-03 00:00:00+02:00,^SSMI,12269.080078125,12277.150390625,12182.16015625,12239.6201171875,21084600
2025-06-04 00:00:00+02:00,^SSMI,12245.2802734375,12338.98046875,12221.0400390625,12298.5,20056800
2025-06-05 00:00:00+02:00,^SSMI,12306.2802734375,12365.1904296875,12267.25,12317.6201171875,20056600
2025-06-06 00:00:00+02:00,^SSMI,12309.3095703125,12394.9296875,12288.91015625,12366.169921875,24030100
2025-06-10 00:00:00+02:00,^SSMI,12355.1904296875,12389.1103515625,12285.6298828125,12351.8896484375,30943000
2025-06-11 00:00:00+02:00,^SSMI,12359.4599609375,12398.080078125,12315.8095703125,12315.8095703125,19503500
2025-06-12 00:00:00+02:00,^SSMI,12237.4697265625,12353.26953125,12216.650390625,12323.400390625,21169700
2025-06-13 00:00:00+02:00,^SSMI,12171.73046875,12236.1796875,12127.08984375,12146.01953125,21712500
2025-06-16 00:00:00+02:00,^SSMI,12129.7099609375,12155.41015625,12072.2900390625,12090.8701171875,18621100
2025-06-17 00:00:00+02:00,^SSMI,11992.6201171875,12095.1103515625,11962.6796875,12007.0595703125,19622000
2025-06-18 00:00:00+02:00,^SSMI,11976.1796875,11999.7001953125,11918.08984375,11959.4697265625,22784000
2025-06-19 00:00:00+02:00,^SSMI,11890.900390625,11931.1201171875,11830.1201171875,11871.51953125,19752200
2025-06-20 00:00:00+02:00,^SSMI,11922.0595703125,11970.7197265625,11871.3203125,11871.3203125,80573200
2025-06-23 00:00:00+02:00,^SSMI,11818.849609375,11912.580078125,11813.080078125,11854.9599609375,23846400
2025-06-24 00:00:00+02:00,^SSMI,12049.66015625,12075.1396484375,11958.5302734375,11988.919921875,27839300
2025-06-25 00:00:00+02:00,^SSMI,12007.419921875,12048.5703125,11875.3896484375,11880.1201171875,23779600
2025-06-26 00:00:00+02:00,^SSMI,11938.9599609375,11961.25,11842.7802734375,11880.0,23758100
2025-06-27 00:00:00+02:00,^SSMI,11953.8798828125,12024.8896484375,11939.23046875,11980.3798828125,19939600
2025-06-30 00:00:00+02:00,^SSMI,12001.25,12013.7001953125,11899.76953125,11921.4599609375,24414400
2025-07-01 00:00:00+02:00,^SSMI,11955.4697265625,11965.900390625,11838.7099609375,11963.3095703125,18714900
2025-07-02 00:00:00+02:00,^SSMI,11969.580078125,12013.58984375,11917.490234375,11992.240234375,25250900
2025-07-03 00:00:00+02:00,^SSMI,12014.2900390625,12039.1396484375,11945.9697265625,11978.3603515625,24392800
2025-07-04 00:00:00+02:00,^SSMI,11942.5302734375,12046.2998046875,11874.0703125,11972.41015625,15480100
2025-07-07 00:00:00+02:00,^SSMI,11969.51953125,11983.330078125,11933.8896484375,11954.5400390625,14689000
2025-07-08 00:00:00+02:00,^SSMI,11953.919921875,11970.650390625,11877.48046875,11970.650390625,24156100
2025-07-09 00:00:00+02:00,^SSMI,11964.8896484375,12040.509765625,11928.5595703125,12006.8603515625,22301200
2025-07-10 00:00:00+02:00,^SSMI,12060.83984375,12133.330078125,12058.6201171875,12131.9404296875,22577100
2025-07-11 00:00:00+02:00,^SSMI,12066.650390625,12072.48046875,11922.849609375,11937.419921875,19547900
2025-07-14 00:00:00+02:00,^SSMI,11888.490234375,11939.8896484375,11873.66015625,11939.8896484375,15335600
2025-07-15 00:00:00+02:00,^SSMI,11934.8203125,11979.6904296875,11878.8896484375,11901.3203125,16797800
2025-07-16 00:00:00+02:00,^SSMI,11895.6904296875,11977.6103515625,11883.0400390625,11910.8095703125,20307500
2025-07-17 00:00:00+02:00,^SSMI,11916.7099609375,12000.7001953125,11910.08984375,11961.8701171875,24979800
2025-07-18 00:00:00+02:00,^SSMI,11994.4697265625,12030.8095703125,11958.259765625,11982.91015625,23663300
2025-07-21 00:00:00+02:00,^SSMI,11937.6201171875,11993.080078125,11905.4404296875,11936.8896484375,18759500
2025-07-22 00:00:00+02:00,^SSMI,11905.0,11919.5703125,11843.7802734375,11893.8203125,22641500
2025-07-23 00:00:00+02:00,^SSMI,12004.419921875,12081.7998046875,11990.2900390625,12077.0703125,24817700
2025-07-24 00:00:00+02:00,^SSMI,12087.6298828125,12136.6796875,11992.8701171875,12045.7802734375,33452800
2025-07-25 00:00:00+02:00,^SSMI,11999.509765625,12030.490234375,11918.009765625,11955.73046875,21994500
2025-07-28 00:00:00+02:00,^SSMI,12043.7802734375,12061.080078125,11907.400390625,11914.9501953125,25055500
2025-07-29 00:00:00+02:00,^SSMI,11923.169921875,12012.5595703125,11896.8896484375,11958.91015625,23855800
2025-07-30 00:00:00+02:00,^SSMI,11950.4599609375,12009.0498046875,11929.01953125,11931.98046875,26630500
2025-07-31 00:00:00+02:00,^SSMI,11947.8896484375,11983.6103515625,11823.2099609375,11836.0,26903500
2025-08-04 00:00:00+02:00,^SSMI,11619.2001953125,11818.6298828125,11612.0,11818.6298828125,32907700
2025-08-05 00:00:00+02:00,^SSMI,11859.7998046875,11908.6396484375,11824.7099609375,11858.330078125,22735500
2025-08-06 00:00:00+02:00,^SSMI,11862.51953125,11879.919921875,11719.3095703125,11755.3203125,23799400
2025-08-07 00:00:00+02:00,^SSMI,11763.259765625,11900.6396484375,11744.759765625,11849.580078125,29403200
2025-08-08 00:00:00+02:00,^SSMI,11880.6396484375,11893.0,11799.58984375,11866.849609375,20480400
2025-08-11 00:00:00+02:00,^SSMI,11932.240234375,11960.4404296875,11849.1298828125,11869.990234375,18912500
2025-08-12 00:00:00+02:00,^SSMI,11892.5703125,11895.8603515625,11828.25,11886.41015625,16969300
2025-08-13 00:00:00+02:00,^SSMI,11913.7001953125,11979.490234375,11887.8701171875,11978.849609375,18059000
2025-08-14 00:00:00+02:00,^SSMI,11971.3203125,12026.48046875,11952.9404296875,12001.6103515625,19414600
2025-08-15 00:00:00+02:00,^SSMI,12064.58984375,12095.08984375,12052.51953125,12074.330078125,18277700
2025-08-18 00:00:00+02:00,^SSMI,12066.419921875,12073.669921875,12020.490234375,12071.8798828125,17346700
2025-08-19 00:00:00+02:00,^SSMI,12081.0302734375,12216.919921875,12071.669921875,12212.1904296875,15402500
2025-08-20 00:00:00+02:00,^SSMI,12189.33984375,12299.599609375,12154.8203125,12276.259765625,25439500
2025-08-21 00:00:00+02:00,^SSMI,12244.1904296875,12261.2197265625,12186.8203125,12241.669921875,19016200
2025-08-22 00:00:00+02:00,^SSMI,12225.5595703125,12323.9599609375,12221.5703125,12264.849609375,17305000
2025-08-25 00:00:00+02:00,^SSMI,12227.25,12268.4404296875,12193.3701171875,12206.3603515625,12792400
2025-08-26 00:00:00+02:00,^SSMI,12123.3701171875,12237.3896484375,12118.6396484375,12160.8896484375,32528200
2025-08-27 00:00:00+02:00,^SSMI,12166.7099609375,12226.3603515625,12166.23046875,12207.1201171875,18442200
2025-08-28 00:00:00+02:00,^SSMI,12215.1796875,12253.6904296875,12169.9697265625,12219.2001953125,18977600
2025-08-29 00:00:00+02:00,^SSMI,12193.509765625,12238.8603515625,12158.2099609375,12187.580078125,19053600
2025-09-01 00:00:00+02:00,^SSMI,12200.0302734375,12237.990234375,12147.26953125,12176.51953125,14362000
2025-09-02 00:00:00+02:00,^SSMI,12116.8896484375,12169.4296875,12067.169921875,12088.3603515625,22173700
2025-09-03 00:00:00+02:00,^SSMI,12146.6103515625,12207.75,12103.6201171875,12200.0,20176800
2025-09-04 00:00:00+02:00,^SSMI,12233.4501953125,12415.740234375,12231.099609375,12383.4697265625,21042700
2025-09-05 00:00:00+02:00,^SSMI,12407.4296875,12441.099609375,12354.1103515625,12370.5703125,23382100
2025-09-08 00:00:00+02:00,^SSMI,12374.669921875,12375.490234375,12269.259765625,12312.650390625,17946400
2025-09-09 00:00:00+02:00,^SSMI,12318.3603515625,12331.3798828125,12264.4697265625,12281.08984375,19839900
2025-09-10 00:00:00+02:00,^SSMI,12310.3603515625,12340.16015625,12205.900390625,12217.4599609375,16665500
2025-09-11 00:00:00+02:00,^SSMI,12276.349609375,12304.8095703125,12239.150390625,12292.7197265625,18999600
2025-09-12 00:00:00+02:00,^SSMI,12258.26953125,12275.83984375,12193.8603515625,12193.8603515625,18008300
2025-09-15 00:00:00+02:00,^SSMI,12221.8798828125,12221.8798828125,12125.650390625,12144.3203125,22278700
2025-09-16 00:00:00+02:00,^SSMI,12114.6201171875,12142.2900390625,12007.919921875,12018.66015625,21409900
2025-09-17 00:00:00+02:00,^SSMI,11994.919921875,12031.490234375,11969.740234375,11998.9599609375,19469400
2025-09-18 00:00:00+02:00,^SSMI,12030.7197265625,12068.099609375,11996.08984375,12049.1298828125,16778700
2025-09-19 00:00:00+02:00,^SSMI,12046.2099609375,12153.9404296875,12023.080078125,12109.669921875,61425200
2025-09-22 00:00:00+02:00,^SSMI,12107.5595703125,12172.990234375,12086.2197265625,12126.1396484375,16510700
2025-09-23 00:00:00+02:00,^SSMI,12113.23046875,12158.23046875,12080.169921875,12102.6103515625,18926400
2025-09-24 00:00:00+02:00,^SSMI,12041.1298828125,12046.9404296875,11960.51953125,11978.830078125,22219600
2025-09-25 00:00:00+02:00,^SSMI,11934.4296875,11952.2001953125,11875.7998046875,11875.7998046875,23225600
2025-09-26 00:00:00+02:00,^SSMI,11869.0703125,11958.240234375,11867.8896484375,11929.7998046875,17552700
2025-09-29 00:00:00+02:00,^SSMI,11968.51953125,12027.6904296875,11958.349609375,12006.7099609375,18661600
2025-09-30 00:00:00+02:00,^SSMI,12005.98046875,12119.6298828125,11985.6103515625,12109.419921875,23485300
2025-10-01 00:00:00+02:00,^SSMI,12193.900390625,12360.1298828125,12189.419921875,12360.1298828125,25437700
2025-10-02 00:00:00+02:00,^SSMI,12446.9404296875,12466.2802734375,12395.51953125,12427.1796875,21691800
2025-10-03 00:00:00+02:00,^SSMI,12450.0703125,12549.0595703125,12440.740234375,12507.169921875,19587600
2025-10-06 00:00:00+02:00,^SSMI,12498.73046875,12564.599609375,12471.4501953125,12551.3603515625,17633100
2025-10-07 00:00:00+02:00,^SSMI,12545.1396484375,12580.2998046875,12509.7900390625,12521.7900390625,15958000
2025-10-08 00:00:00+02:00,^SSMI,12551.830078125,12666.080078125,12551.759765625,12648.1103515625,22111700
2025-10-09 00:00:00+02:00,^SSMI,12636.3095703125,12663.8095703125,12609.150390625,12609.150390625,21244500
2025-10-10 00:00:00+02:00,^SSMI,12604.150390625,12646.48046875,12481.41015625,12481.41015625,21083500
2025-10-13 00:00:00+02:00,^SSMI,12508.1103515625,12546.5498046875,12437.1396484375,12484.7998046875,16751600
2025-10-14 00:00:00+02:00,^SSMI,12430.8896484375,12498.650390625,12403.0302734375,12434.8095703125,25338000
2025-10-15 00:00:00+02:00,^SSMI,12457.7001953125,12529.580078125,12415.740234375,12529.580078125,28005700
2025-10-16 00:00:00+02:00,^SSMI,12491.080078125,12726.2197265625,12466.5703125,12702.080078125,31363000
2025-10-17 00:00:00+02:00,^SSMI,12547.419921875,12646.5400390625,12476.919921875,12644.490234375,34024900
2025-10-20 00:00:00+02:00,^SSMI,12617.26953125,12680.08984375,12581.1904296875,12635.01953125,26506300
2025-10-21 00:00:00+02:00,^SSMI,12619.5498046875,12650.8701171875,12567.6201171875,12622.7001953125,21800200
2025-10-22 00:00:00+02:00,^SSMI,12578.66015625,12626.91015625,12554.5498046875,12614.4296875,22037400
2025-10-23 00:00:00+02:00,^SSMI,12583.08984375,12612.4404296875,12546.9697265625,12557.26953125,16053700
2025-10-24 00:00:00+02:00,^SSMI,12579.7099609375,12597.98046875,12532.8203125,12568.1796875,17524100
2025-10-27 00:00:00+01:00,^SSMI,12536.6796875,12548.51953125,12446.0498046875,12527.58984375,20164400
2025-10-28 00:00:00+01:00,^SSMI,12458.9501953125,12480.5498046875,12343.3095703125,12360.150390625,24731100
2025-10-29 00:00:00+01:00,^SSMI,12365.919921875,12374.4296875,12277.25,12314.099609375,23516600
2025-10-30 00:00:00+01:00,^SSMI,12289.5498046875,12314.9296875,12258.9599609375,12309.6298828125,20303600
2025-10-31 00:00:00+01:00,^SSMI,12321.5595703125,12332.9501953125,12203.3798828125,12234.5,18984200
2025-11-03 00:00:00+01:00,^SSMI,12248.16015625,12310.75,12233.8798828125,12235.5400390625,15637400
2025-11-04 00:00:00+01:00,^SSMI,12182.5595703125,12306.8896484375,12100.509765625,12306.8896484375,21232600
2025-11-05 00:00:00+01:00,^SSMI,12255.9697265625,12387.5595703125,12255.76953125,12363.5302734375,21214200
2025-11-06 00:00:00+01:00,^SSMI,12333.919921875,12338.259765625,12286.83984375,12298.8603515625,18726200
2025-11-07 00:00:00+01:00,^SSMI,12315.33984375,12330.33984375,12217.3798828125,12298.349609375,18258500
2025-11-10 00:00:00+01:00,^SSMI,12394.5595703125,12476.7900390625,12358.25,12455.2001953125,18324500
2025-11-11 00:00:00+01:00,^SSMI,12507.9296875,12722.3603515625,12507.490234375,12702.080078125,20549100
2025-11-12 00:00:00+01:00,^SSMI,12722.3603515625,12823.51953125,12717.51953125,12793.740234375,20879100
2025-11-13 00:00:00+01:00,^SSMI,12823.2197265625,12843.080078125,12740.91015625,12740.91015625,18991700
2025-11-14 00:00:00+01:00,^SSMI,12638.1103515625,12742.3203125,12547.6796875,12634.2998046875,25993800
2025-11-17 00:00:00+01:00,^SSMI,12632.900390625,12655.48046875,12559.3701171875,12597.8203125,18117800
2025-11-18 00:00:00+01:00,^SSMI,12559.9404296875,12566.2197265625,12440.3095703125,12481.9501953125,27041400
2025-11-19 00:00:00+01:00,^SSMI,12523.6904296875,12596.5595703125,12494.0400390625,12530.6201171875,18433600
